"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,139.702497746776,,
"DEU","Germany","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,143.705914876127,,
"ESP","Spain","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,109.486978055273,,
"ESP","Spain","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,110.010384716988,,
"ESP","Spain","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,110.462963997928,,
"ESP","Spain","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.300732480125,,
"ESP","Spain","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,109.259386314148,,
"ESP","Spain","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,111.256661421605,,
"ESP","Spain","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,114.025843027724,,
"ESP","Spain","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,117.333577926306,,
"ESP","Spain","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,118.853365440465,,
"ESP","Spain","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,121.131397199574,,
"ESP","Spain","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,123.454689874748,,
"ESP","Spain","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,121.340390337005,,
"ESP","Spain","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,124.904144619532,,
"ESP","Spain","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,121.241042910806,,
"EA","Euro area","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,103.391345502086,,
"EA","Euro area","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,103.582166274056,,
"EA","Euro area","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,103.939824162543,,
"EA","Euro area","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,104.300602551162,,
"EA","Euro area","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,104.703571674021,,
"EA","Euro area","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,105.124606719783,,
"EA","Euro area","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.471219055034,,
"EA","Euro area","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,105.797285776013,,
"EA","Euro area","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,106.049377327229,,
"EA","Euro area","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.4037354174,,
"EA","Euro area","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,106.722934812691,,
"EA","Euro area","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,107.058689029495,,
"EA","Euro area","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,107.401219456328,,
"EA","Euro area","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.619093492391,,
"EA","Euro area","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,107.940998021892,,
"EA","Euro area","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,108.122632815686,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,84.2619085289968,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,84.6727262697559,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,85.2120535325516,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,85.686850208332,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,85.9126751125813,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,85.7937951551452,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,85.815984137698,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,85.2649339050889,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,85.3501845456915,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,85.6843257006329,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,87.0634560777799,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,88.2042684181122,,
"JPN","Japan","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,90.0870647340337,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,115.455373469271,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,117.878305307536,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,119.324706427621,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,120.680219384516,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,122.107023154427,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,122.040954615643,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,123.994666795125,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,125.095578740648,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,127.447769163358,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,128.559088757615,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,130.952748601128,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,135.264923564511,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,139.92823052092,,
"NLD","Netherlands","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,148.849089092461,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,128.561062391022,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,131.697893832747,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,134.640813116684,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,137.328312538338,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,140.440520037241,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,143.12743105599,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,146.703736368431,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,149.155124025837,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,151.328860380661,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,155.073326984829,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,159.842688610596,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,169.091090845841,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,176.501343443526,,
"CZE","Czech Republic","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,189.19243504652,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,139.073529427114,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,139.774563614616,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,139.949564806737,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,139.505078084664,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,139.340442213169,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,139.900910818382,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,139.641407565639,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,140.592886184345,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,139.257479531979,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,140.879777077145,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,145.418185701508,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,149.619130405433,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,152.052443247831,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,153.043899984734,,
"GBR","United Kingdom","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,157.767153554762,,
"CHL","Chile","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,114.965998673593,,
"CHL","Chile","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,117.86322074366,,
"CHL","Chile","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,120.586525964865,,
"CHL","Chile","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,123.096013516081,,
"CHL","Chile","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,122.429450693802,,
"CHL","Chile","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,124.423133005506,,
"CHL","Chile","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.761078168247,,
"CHL","Chile","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,127.725238378763,,
"CHL","Chile","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,131.023860340608,,
"CHL","Chile","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,127.497157617321,,
"CHL","Chile","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,130.197423756434,,
"CHL","Chile","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,135.67553182973,,
"CHL","Chile","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,140.386320456751,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,106.569270863354,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,107.404356598332,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,108.747055239448,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.181109277927,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,110.150845566131,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.782530972877,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,112.67467284496,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.445622486189,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.844169226837,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,114.90460949043,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.734316898918,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,118.171369042353,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,122.551266168156,,
"AUT","Austria","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,129.098964371064,,
"POL","Poland","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,108.525467615131,,
"POL","Poland","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,109.429272730534,,
"POL","Poland","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,111.838404928929,,
"POL","Poland","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,112.939456560032,,
"POL","Poland","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,114.644856085687,,
"POL","Poland","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,116.92648204105,,
"POL","Poland","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,118.980147428278,,
"POL","Poland","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,121.193841384818,,
"POL","Poland","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,125.603579682506,,
"POL","Poland","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,126.52952148908,,
"POL","Poland","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,122.97887962817,,
"POL","Poland","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,124.316482946996,,
"POL","Poland","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,128.7961713059,,
"POL","Poland","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,132.057508909134,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.768493956186,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,113.355513958153,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,116.218562194421,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,118.556667823596,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,120.848090360919,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,123.594858030384,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,127.201383785101,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,131.830738100203,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,134.01851071956,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,136.972967906872,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,138.51778328402,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,141.249828187841,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,145.208278579624,,
"POL","Poland","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,149.26103893406,,
"POL","Poland","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,103.708940552559,,
"POL","Poland","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,103.984184803889,,
"POL","Poland","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,105.311485568042,,
"POL","Poland","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,106.234405332409,,
"POL","Poland","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,107.159546970371,,
"POL","Poland","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.048060508368,,
"POL","Poland","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.631656331544,,
"POL","Poland","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,111.146422506965,,
"POL","Poland","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,112.283734818646,,
"POL","Poland","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.791992810025,,
"POL","Poland","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.364598748625,,
