"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",59.336,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",60.675,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",62.254,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",63.731,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",64.795,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",65.894,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",66.959,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",69.019,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",75.131,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",75.955,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",76.916,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",78.702,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",80.11,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",80.556,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",80.556,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",80.865,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",81.346,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",81.552,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",83.475,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",84.745,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",85.535,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",86.016,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",87.664,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",88.42,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",89.484,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",90.583,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",91.167,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",92.265,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",93.227,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",94.497,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",96.18,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",97.382,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",97.828,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",97.897,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",98.584,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",99.03,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",99.064,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",98.961,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.27,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",99.82,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",100.609,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",100.919,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",101.468,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",102.086,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",102.979,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",103.46,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",104.833,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",105.691,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",106.275,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",106.516,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",106.825,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.202,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",107.511,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",107.717,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",107.752,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",107.923,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.095,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.61,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",108.816,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",110.43,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",112.284,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",115.443,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",125.161,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",130.071,,
"2","Large regions","CA46","Manitoba (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",134.569,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",40.835,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",41.097,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",41.293,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",41.588,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",41.883,,
"2","Large regions","CA47","Saskatchewan (CAN)","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",42.472,,
